_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry
17615,,North York City Centre North York Rexall,Pharmacy Immunization Site,5150 Yonge Street,North York,M2N 6L8,,,-79.41306754299995,,"Monday: 8 a.m.-6 p.m., Tuesday: 8 a.m.-6 p.m., Wednesday: 8 a.m.-6 p.m., Thursday: 8 a.m.-6 p.m., Friday: 8 a.m.-6 p.m., Saturday: 10 a.m.-4 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-226-6442,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,308,"{u'type': u'Point', u'coordinates': (-79.413067543, 43.768869836)}"
17616,,Metro Pharmacy #537,Pharmacy Immunization Site,3003 Danforth Avenue,Toronto,M4C 1M9,,,-79.28869580499997,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-7 p.m., Sunday: 10 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416- 686-8484,,,,https://www.metro.ca/pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,309,"{u'type': u'Point', u'coordinates': (-79.288695805, 43.690633629)}"
17617,,Wal-Mart Pharmacy #3159,Pharmacy Immunization Site,1900 EGLINTON AVE E,SCARBOROUGH,M1L 2L9,,,-79.293906187,,"Monday: 7 a.m.-11 p.m., Tuesday: 7 a.m.-11 p.m., Wednesday: 7 a.m.-11 p.m., Thursday: 7 a.m.-11 p.m., Friday: 7 a.m.-11 p.m., Saturday: 7 a.m.-11 p.m., Sunday: 7 a.m.-11 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-615-2702,,,,https://www.walmart.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,310,"{u'type': u'Point', u'coordinates': (-79.293906187, 43.727477033)}"
17618,,Wal-Mart Pharmacy #3111,Pharmacy Immunization Site,799 MILNER AVE,SCARBOROUGH,M1B 3C3,,,-79.20012724099996,,"Monday: 7 a.m.-11 p.m., Tuesday: 7 a.m.-11 p.m., Wednesday: 7 a.m.-11 p.m., Thursday: 7 a.m.-11 p.m., Friday: 7 a.m.-11 p.m., Saturday: 7 a.m.-11 p.m., Sunday: 7 a.m.-11 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-281-4643,,,,https://www.walmart.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,311,"{u'type': u'Point', u'coordinates': (-79.200127241, 43.797555284)}"
17619,,Wal-Mart Pharmacy #1004,Pharmacy Immunization Site,2525 ST CLAIR AVE W,Toronto,M6N 4Z5,,,-79.48530166100001,,"Monday: 7 a.m.-11 p.m., Tuesday: 7 a.m.-11 p.m., Wednesday: 7 a.m.-11 p.m., Thursday: 7 a.m.-11 p.m., Friday: 7 a.m.-11 p.m., Saturday: 7 a.m.-11 p.m., Sunday: 7 a.m.-11 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-763-1867,,,,https://www.walmart.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,312,"{u'type': u'Point', u'coordinates': (-79.485301661, 43.668058323)}"
17620,,Wal-Mart Pharmacy #3000,Pharmacy Immunization Site,3850 SHEPPARD AVE E,SCARBOROUGH,M1T 3L4,,,-79.29224945899999,,"Monday: 7 a.m.-11 p.m., Tuesday: 7 a.m.-11 p.m., Wednesday: 7 a.m.-11 p.m., Thursday: 7 a.m.-11 p.m., Friday: 7 a.m.-11 p.m., Saturday: 7 a.m.-11 p.m., Sunday: 7 a.m.-11 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-293-2429,,,,https://www.walmart.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,313,"{u'type': u'Point', u'coordinates': (-79.292249459, 43.783929916)}"
17621,,Wal-Mart Pharmacy #1080,Pharmacy Immunization Site,5995 STEELES AVE E,SCARBOROUGH,M1V 5P6,,,-79.25440850899997,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-298-2578,,,,https://www.walmart.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,314,"{u'type': u'Point', u'coordinates': (-79.254408509, 43.833404957)}"
17622,,Toronto East Pharmasave,Pharmacy Immunization Site,"825 Coxwell Ave. #C114, Toronto, Ontario",Toronto,M4C 3E7,,,-79.32495078099998,,"Monday: 8 a.m.-7:30 p.m., Tuesday: 8 a.m.-7:30 p.m., Wednesday: 8 a.m.-7:30 p.m., Thursday: 8 a.m.-7:30 p.m., Friday: 8 a.m.-7:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-778-1221,,,,https://www.tepharmasave.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,315,"{u'type': u'Point', u'coordinates': (-79.324950781, 43.689823411)}"
17623,,GLENCADE PHARMACY,Pharmacy Immunization Site,"290 THE WEST MALL ETOBICOKE, ON M9C1C6",ETOBICOKE,M9C 1C6,,,-79.561801833,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 11 a.m.-4 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-622-2111,,,,https://www.GLENCADEPHARMACY.CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,316,"{u'type': u'Point', u'coordinates': (-79.561801833, 43.634647842)}"
17624,,Junction Chemist Pharmacy,Pharmacy Immunization Site,17 St Johns Rd,Toronto,M6P 1T7,,,-79.473960595,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-5 p.m., Sunday: 10 a.m.-3 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,647-748-3784,,,,https://www.junctionchemist.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,317,"{u'type': u'Point', u'coordinates': (-79.473960595, 43.665282387)}"
17625,,Green pharmacy,Pharmacy Immunization Site,620A Bloor street west,Toronto,M6G 1K7,,,-79.414188927,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: Cosed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-530-4004,,,,https://www.pharmachoice.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,318,"{u'type': u'Point', u'coordinates': (-79.414188927, 43.664734947)}"
17626,,Sanomed Pharmacy & compounding Centre,Pharmacy Immunization Site,1000 Bay st,Toronto,M5S 3A8,,,-79.38791165999999,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 10 a.m.-4 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416 923 7770,,,,https://www.sanomedpharmacy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,319,"{u'type': u'Point', u'coordinates': (-79.38791166, 43.665397383)}"
17627,,Pharmasave Cedarcourt Pharmacy,Pharmacy Immunization Site,3480 Lawrence Avenue East,Scarborough,M1H 1A9,,,-79.22695130399995,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-7 p.m., Saturday: 10-4, Sunday: Close",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-289-0000,,,,https://www.pharmasave.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,320,"{u'type': u'Point', u'coordinates': (-79.226951304, 43.759797121)}"
17628,,HealthSmart Pharmasave,Pharmacy Immunization Site,2425 Eglinton Ave. E. #10,Scarborough,M1K 5G8,,,-79.267103937,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-759-0000,,,,https://www.healthsmartpharmasave.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,321,"{u'type': u'Point', u'coordinates': (-79.267103937, 43.732081947)}"
17629,,Shoppers Simply Pharmacy 3017,Pharmacy Immunization Site,"235 DANFORTH AVE, UNIT 101",TORONTO,M4K 1N2,,,-79.35540746799995,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 10 a.m.-3 p.m., Sunday: 10 a.m.-3 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-778-7780,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,322,"{u'type': u'Point', u'coordinates': (-79.355407468, 43.676607878)}"
17630,,Shoppers Drug Mart 859,Pharmacy Immunization Site,2751 Eglinton Ave E,SCARBOROUGH,M1J 2C7,,,-79.24765015999998,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416- 267-8211,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,323,"{u'type': u'Point', u'coordinates': (-79.24765016, 43.736523524)}"
17631,,Shoppers Drug Mart 855,Pharmacy Immunization Site,1400 Neilson Rd.,SCARBOROUGH,M1B 0C2,,,-79.22282498799996,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-754-3130,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,324,"{u'type': u'Point', u'coordinates': (-79.222824988, 43.809178666)}"
17632,,Shoppers Drug Mart 1441,Pharmacy Immunization Site,333 Bay St.,TORONTO,M5H 2R2,,,-79.38035230899999,,"Monday: 9 a.m.-4 p.m., Tuesday: 9 a.m.-4 p.m., Wednesday: 9 a.m.-4 p.m., Thursday: 9 a.m.-4 p.m., Friday: 9 a.m.-4 p.m., Saturday: closed, Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-304-1151,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,325,"{u'type': u'Point', u'coordinates': (-79.380352309, 43.650367452)}"
17633,,Shoppers Drug Mart 1362,Pharmacy Immunization Site,"1033 QUEEN STREET WEST, UNIT A",TORONTO,M6J 0A6,,,-79.41943856,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-516-5756,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,326,"{u'type': u'Point', u'coordinates': (-79.41943856, 43.643752883)}"
17634,,Shoppers Drug Mart 1253,Pharmacy Immunization Site,1473 Queen St. West,TORONTO,M6R 1A1,,,-79.43903922999998,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 9 a.m.-9 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-530-2799,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,327,"{u'type': u'Point', u'coordinates': (-79.43903923, 43.63990348)}"
17635,,Shoppers Drug Mart 1483,Pharmacy Immunization Site,666 Burnhamthorpe Rd.,ETOBICOKE,M9C 2Z4,,,-79.57668781799998,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-620-4867,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,328,"{u'type': u'Point', u'coordinates': (-79.576687818, 43.641675456)}"
17636,,Markland Wood Pharmacy,Pharmacy Immunization Site,4335 Bloor Street West,Toronto,M9C 2A5,,,-79.57591249699999,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-4 p.m., Sunday: noon-4 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-621-2000,,,,https://www.marklandwoodpharmacy.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,329,"{u'type': u'Point', u'coordinates': (-79.575912497, 43.630990801)}"
17637,,Forest Hill Pharmacy,Pharmacy Immunization Site,491 Eglinton Ave W #102,Toronto,M5N 1A8,,,-79.41284827799996,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 10 a.m.-2 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-619-7768,,,,https://www.foresthillpharmacy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,330,"{u'type': u'Point', u'coordinates': (-79.412848278, 43.70345502)}"
17638,,Mortar + Pestle Compounding Pharmacy,Pharmacy Immunization Site,1997 Bloor Street West,Toronto,M6S1M4,,,-79.47029006099996,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 10 a.m.-2 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-901-8020,,,,https://www.mortarpestle.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,331,"{u'type': u'Point', u'coordinates': (-79.470290061, 43.652156726)}"
17639,,Victoria Park Pharmacy,Pharmacy Immunization Site,1314 Victoria Park Ave.,Toronto,M4B 2L4,,,-79.29841231,,"Monday: 9:30 a.m.-6:30 p.m., Tuesday: 9:30 a.m.-6:30 p.m., Wednesday: 9:30 a.m.-6:30 p.m., Thursday: 9:30 a.m.-6:30 p.m., Friday: 9:30 a.m.-6:30pm, Saturday: 9:30 a.m.-3 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-752-0888,,,,https://www.victoriaparkpharmacy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,332,"{u'type': u'Point', u'coordinates': (-79.29841231, 43.713888577)}"
17640,,Symington Pharmacy,Pharmacy Immunization Site,333 Symington Ave,Toronto,M6P 3X1,,,-79.45123237199999,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-5:30pm, Saturday: 10 a.m.-3 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-533-9695,,,,https://www.symingtonpharmacy.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,333,"{u'type': u'Point', u'coordinates': (-79.451232372, 43.666461336)}"
17641,,Pharmacare Drug Mart,Pharmacy Immunization Site,891 Broadview Ave,Toronto,M4K2P9,,,-79.357561428,,"Monday: 9:30 a.m.-5:30 p.m., Tuesday: 9:30 a.m.-5:30 p.m., Wednesday: 9:30 a.m.-5:30 p.m., Thursday: 9:30 a.m.-5:30 p.m., Friday: 9:30 a.m.-5:30pm, Saturday: 9:30 a.m.-2:30 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-424-1242,,,,https://www.pharmacaredrugmart.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,334,"{u'type': u'Point', u'coordinates': (-79.357561428, 43.680738054)}"
17642,,Markham Corners Pharmacy,Pharmacy Immunization Site,5113 Sheppard Ave E,Scarborough,M1S4N8,,,-79.23929947899995,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-3 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,647-349-8383,,,,https://www.markhamcornersmedical.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,335,"{u'type': u'Point', u'coordinates': (-79.239299479, 43.792608081)}"
17643,,Islington Medical Pharmacy,Pharmacy Immunization Site,1243 Islington Ave,Toronto,M8X1Y9,,,-79.52350442799997,,"Monday: 9 a.m.-5:30 p.m., Tuesday: 9 a.m.-5:30 p.m., Wednesday: 9 a.m.-5:30 p.m., Thursday: 9 a.m.-5:30 p.m., Friday: 9 a.m.-5:30pm, Saturday: 10 a.m.-2 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-239-1243,,,,https://www.islingtonmedicalpharmacy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,336,"{u'type': u'Point', u'coordinates': (-79.523504428, 43.645927948)}"
17644,,LOBLAWS INC NF4127 RX DSP,Pharmacy Immunization Site,681 SILVER STAR BLVD,SCARBOROUGH,M1V 5N1,,,-79.29882672999997,,"Monday: 8:30 a.m.-8:30 p.m., Tuesday: 8:30 a.m.-8:30 p.m., Wednesday: 8:30 a.m.-8:30 p.m., Thursday: 8:30 a.m.-8:30 p.m., Friday: 8:30 a.m.-8:30pm, Saturday: 8:30 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-292-3656,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,337,"{u'type': u'Point', u'coordinates': (-79.29882673, 43.823703294)}"
17645,,Costco Pharmacy #537,Pharmacy Immunization Site,1411 Warden Ave,Scarborough,M1R 2S3,,,-79.29774234599995,,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-288-1172,,,,https://www.costcopharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,338,"{u'type': u'Point', u'coordinates': (-79.297742346, 43.75965769)}"
17646,,LOBLAWS INC LOB4388 RX DSP,Pharmacy Immunization Site,6220 YONGE ST,NORTH YORK,M2M 3X4,,,-79.42191126699998,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-224-8626,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,339,"{u'type': u'Point', u'coordinates': (-79.421911267, 43.794746218)}"
17647,,LOBLAWS INC LOB1004 RX DSP,Pharmacy Immunization Site,17 LESLIE ST,TORONTO,M4M 3H9,,,-79.32899598999995,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-968-7283,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,340,"{u'type': u'Point', u'coordinates': (-79.32899599, 43.660899959)}"
17648,,LOBLAWS INC LOB1007 RXDSP,Pharmacy Immunization Site,60 CARLTON ST,TORONTO,M5B 1L1,,,-79.380033002,,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-593-1542,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,341,"{u'type': u'Point', u'coordinates': (-79.380033002, 43.662060943)}"
17649,,LOBLAWS INC NF4345 RX DSP,Pharmacy Immunization Site,1020 ISLINGTON AVE,TORONTO,M8Z 4R3,,,-79.51848970199995,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-234-1204,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,342,"{u'type': u'Point', u'coordinates': (-79.518489702, 43.631868283)}"
17650,,Costco Pharmacy #524,Pharmacy Immunization Site,50 Queen Elizabeth Blvd,Etobicoke,M8Z 1M1,,,-79.50738880600001,,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-251-2024,,,,https://www.costcopharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,343,"{u'type': u'Point', u'coordinates': (-79.507388806, 43.622697529)}"
